date,average
2019-01-01,0.5733333333333334
2019-01-02,0.9195833333333333
2019-01-03,0.7637499999999999
2019-01-04,0.5858333333333333
2019-01-05,0.6479166666666667
2019-01-06,0.7208333333333333
2019-01-07,1.0420833333333333
2019-01-08,0.8195833333333334
2019-01-09,0.91125
2019-01-10,0.9445833333333334
2019-01-11,0.6775000000000001
2019-01-12,0.6
2019-01-13,0.6908333333333333
2019-01-14,0.9408333333333333
2019-01-15,0.9329166666666667
2019-01-16,0.8595833333333333
2019-01-17,0.7687499999999999
2019-01-18,0.8416666666666667
2019-01-19,0.8133333333333334
2019-01-20,0.5779166666666666
2019-01-21,0.5941666666666666
2019-01-22,0.6725
2019-01-23,0.8154166666666667
2019-01-24,0.8779166666666667
2019-01-25,0.8775
2019-01-26,1.08125
2019-01-27,0.77875
2019-01-28,0.7826666666666667
2019-01-31,0.4471428571428571
2019-02-01,0.5429166666666666
2019-02-02,0.4170833333333333
2019-02-03,0.2808333333333333
2019-02-04,0.36916666666666664
2019-02-05,0.39166666666666666
2019-02-06,0.4254166666666667
2019-02-07,0.36333333333333334
2019-02-08,0.39458333333333334
2019-02-09,0.6175
2019-02-10,0.6283333333333333
2019-02-11,0.6829166666666667
2019-02-12,0.63375
2019-02-13,0.4916666666666667
2019-02-14,0.6741666666666667
2019-02-15,0.7716666666666666
2019-02-16,0.5075
2019-02-17,0.42083333333333334
2019-02-18,0.47000000000000003
2019-02-19,0.5416666666666666
2019-02-20,0.6454166666666666
2019-02-21,0.7166666666666667
2019-02-22,0.7758333333333334
2019-02-23,0.81625
2019-02-24,0.5654166666666667
2019-02-25,0.5945833333333334
2019-02-26,0.7625000000000001
2019-02-27,0.40041666666666664
2019-02-28,0.6175
2019-03-01,0.465
2019-03-02,0.47750000000000004
2019-03-03,0.3933333333333333
2019-03-04,0.5483333333333333
2019-03-05,0.8129166666666667
2019-03-06,0.5520833333333334
2019-03-07,0.6375000000000001
2019-03-08,0.8112499999999999
2019-03-09,0.5595833333333333
2019-03-10,0.4979166666666666
2019-03-11,0.48833333333333334
2019-03-12,0.85125
2019-03-13,0.75875
2019-03-14,0.7729166666666667
2019-03-15,0.7279166666666667
2019-03-16,0.5520833333333334
2019-03-17,0.48041666666666666
2019-03-18,0.8927777777777778
2019-03-19,0.9733333333333333
2019-03-20,0.9266666666666666
2019-03-21,0.86375
2019-03-22,0.6691666666666666
2019-03-23,0.7470833333333333
2019-03-24,0.6875
2019-03-25,0.9033333333333333
2019-03-26,0.8904166666666667
2019-03-27,0.80375
2019-03-28,0.7720833333333333
2019-03-29,0.8475
2019-03-30,0.8979166666666667
2019-03-31,0.7320833333333333
2019-04-01,0.9474999999999999
2019-04-02,0.8020833333333334
2019-04-03,0.9395833333333333
2019-04-04,0.7338888888888889
2019-04-05,0.7345833333333333
2019-04-06,0.5816666666666667
2019-04-07,0.5958333333333333
2019-04-08,0.7679166666666667
2019-04-09,0.6920833333333333
2019-04-10,0.5812499999999999
2019-04-11,0.8470833333333333
2019-04-12,0.7758333333333334
2019-04-13,0.5983333333333333
2019-04-14,0.6508333333333334
2019-04-15,0.7216666666666667
2019-04-16,1.3633333333333333
2019-04-17,0.4891666666666667
2019-04-18,0.49124999999999996
2019-04-19,0.5316666666666666
2019-04-20,0.58875
2019-04-21,0.555
2019-04-22,0.9116666666666666
2019-04-23,0.6066666666666667
2019-04-24,0.8158333333333333
2019-04-25,0.5841666666666666
2019-04-26,0.4970833333333333
2019-04-27,0.7204166666666666
2019-04-28,0.6679166666666667
2019-04-29,0.7000000000000001
2019-04-30,0.655
2019-05-01,0.21666666666666667
2019-05-02,0.4291666666666667
2019-05-03,0.785
2019-05-04,0.46249999999999997
2019-05-05,0.4891666666666667
2019-05-06,0.49
2019-05-07,0.4579166666666667
2019-05-08,0.5391666666666667
2019-05-09,0.5308333333333334
2019-05-10,0.57
2019-05-11,0.40458333333333335
2019-05-12,0.46166666666666667
2019-05-13,0.5866666666666667
2019-05-14,0.60125
2019-05-15,0.5261111111111112
2019-05-16,0.6183333333333333
2019-05-17,0.45
2019-05-18,0.5166666666666667
2019-05-19,0.49625
2019-05-20,0.5354166666666667
2019-05-21,0.7725
2019-05-22,0.94
2019-05-23,0.9795833333333334
2019-05-24,1.0408333333333333
2019-05-25,0.61
2019-05-26,0.4870833333333333
2019-05-27,1.1199999999999999
2019-05-28,1.2866666666666666
2019-05-29,0.9366666666666666
2019-05-30,0.54125
2019-05-31,0.8341666666666666
2019-06-01,0.5499999999999999
2019-06-02,0.8579166666666667
2019-06-03,0.8566666666666667
2019-06-04,0.54125
2019-06-05,0.4295833333333334
2019-06-06,0.6641666666666667
2019-06-07,0.9308333333333333
2019-06-08,0.6475000000000001
2019-06-09,0.5591666666666667
2019-06-10,0.9295833333333333
2019-06-11,0.77
2019-06-12,1.0645833333333334
2019-06-13,0.9816666666666666
2019-06-14,0.9325
2019-06-15,0.6495833333333333
2019-06-16,0.47000000000000003
2019-06-18,0.7999999999999999
2019-06-19,0.7333333333333334
2019-06-20,0.7383333333333333
2019-06-21,0.5975
2019-06-22,1.0425
2019-06-23,0.9970833333333333
2019-06-24,0.8958333333333334
2019-06-25,0.43250000000000005
2019-06-26,0.5429166666666666
2019-06-27,0.5220833333333333
2019-06-28,0.9725
2019-06-29,0.9191666666666666
2019-06-30,0.5475
2019-07-01,0.7116666666666666
2019-07-02,0.6958333333333333
2019-07-03,0.65625
2019-07-04,0.77625
2019-07-05,0.86875
2019-07-06,0.7062499999999999
2019-07-07,0.5545833333333333
