date,average
2019-01-01,18.625
2019-01-02,13.5
2019-01-03,15.416666666666666
2019-01-04,17.416666666666668
2019-01-05,18.166666666666668
2019-01-06,12.541666666666666
2019-01-07,16.583333333333332
2019-01-08,20.166666666666668
2019-01-09,20.666666666666668
2019-01-10,23.125
2019-01-11,17.916666666666668
2019-01-12,15.625
2019-01-13,10.458333333333334
2019-01-14,15.5
2019-01-15,14.541666666666666
2019-01-16,14.125
2019-01-17,28.083333333333332
2019-01-18,22.166666666666668
2019-01-19,19.583333333333332
2019-01-20,13.75
2019-01-21,13.041666666666666
2019-01-22,16.708333333333332
2019-01-23,18.0
2019-01-24,26.25
2019-01-25,23.25
2019-01-26,25.166666666666668
2019-01-27,20.166666666666668
2019-01-28,16.291666666666668
2019-01-29,20.791666666666668
2019-01-30,19.125
2019-01-31,24.916666666666668
2019-02-01,24.791666666666668
2019-02-02,41.041666666666664
2019-02-03,27.791666666666668
2019-02-04,18.041666666666668
2019-02-05,14.291666666666666
2019-02-06,16.166666666666668
2019-02-07,15.125
2019-02-08,18.458333333333332
2019-02-09,26.458333333333332
2019-02-10,50.125
2019-02-11,35.75
2019-02-12,23.083333333333332
2019-02-13,20.291666666666668
2019-02-14,16.541666666666668
2019-02-15,24.958333333333332
2019-02-16,21.625
2019-02-17,12.958333333333334
2019-02-18,11.125
2019-02-19,20.416666666666668
2019-02-20,41.583333333333336
2019-02-21,30.916666666666668
2019-02-22,26.625
2019-02-23,28.208333333333332
2019-02-24,22.291666666666668
2019-02-25,18.958333333333332
2019-02-26,19.125
2019-02-27,27.833333333333332
2019-02-28,25.458333333333332
2019-03-01,24.708333333333332
2019-03-02,30.5
2019-03-03,16.25
2019-03-04,14.625
2019-03-05,19.291666666666668
2019-03-06,16.458333333333332
2019-03-07,19.541666666666668
2019-03-08,18.083333333333332
2019-03-09,19.5
2019-03-10,20.166666666666668
2019-03-11,13.416666666666666
2019-03-12,15.5
2019-03-13,14.125
2019-03-14,21.083333333333332
2019-03-15,21.416666666666668
2019-03-16,14.333333333333334
2019-03-17,11.208333333333334
2019-03-18,14.333333333333334
2019-03-19,27.791666666666668
2019-03-20,19.208333333333332
2019-03-21,21.625
2019-03-22,19.958333333333332
2019-03-23,20.708333333333332
2019-03-24,20.583333333333332
2019-03-25,23.375
2019-03-26,23.916666666666668
2019-03-27,23.041666666666668
2019-03-28,17.916666666666668
2019-03-29,17.916666666666668
2019-03-30,23.125
2019-03-31,23.416666666666668
2019-04-01,20.041666666666668
2019-04-02,25.291666666666668
2019-04-03,35.5
2019-04-04,25.791666666666668
2019-04-05,22.125
2019-04-06,25.166666666666668
2019-04-07,25.25
2019-04-08,31.75
2019-04-09,32.333333333333336
2019-04-10,21.125
2019-04-11,17.166666666666668
2019-04-12,23.416666666666668
2019-04-13,19.75
2019-04-14,20.0
2019-04-15,29.166666666666668
2019-04-16,22.375
2019-04-17,16.666666666666668
2019-04-18,20.75
2019-04-19,24.0
2019-04-20,29.0
2019-04-21,24.958333333333332
2019-04-22,40.041666666666664
2019-04-23,21.291666666666668
2019-04-24,26.416666666666668
2019-04-25,21.25
2019-04-26,19.958333333333332
2019-04-27,9.458333333333334
2019-04-28,15.208333333333334
2019-04-29,19.583333333333332
2019-04-30,24.333333333333332
2019-05-01,24.416666666666668
2019-05-02,22.333333333333332
2019-05-03,27.708333333333332
2019-05-04,24.416666666666668
2019-05-05,15.916666666666666
2019-05-06,12.375
2019-05-07,22.125
2019-05-08,20.75
2019-05-09,15.833333333333334
2019-05-10,11.833333333333334
2019-05-11,11.083333333333334
2019-05-12,28.416666666666668
2019-05-13,21.0
2019-05-14,29.75
2019-05-15,27.208333333333332
2019-05-16,28.458333333333332
2019-05-17,18.916666666666668
2019-05-18,16.041666666666668
2019-05-19,15.208333333333334
2019-05-20,19.5
2019-05-21,14.166666666666666
2019-05-22,20.125
2019-05-23,27.875
2019-05-24,38.5
2019-05-25,21.208333333333332
2019-05-26,14.916666666666666
2019-05-27,26.708333333333332
2019-05-28,35.916666666666664
2019-05-29,31.208333333333332
2019-05-30,17.291666666666668
2019-05-31,19.5
2019-06-01,19.416666666666668
2019-06-02,28.083333333333332
2019-06-03,23.666666666666668
2019-06-04,24.833333333333332
2019-06-05,13.166666666666666
2019-06-06,18.416666666666668
2019-06-07,25.333333333333332
2019-06-08,25.958333333333332
2019-06-09,19.166666666666668
2019-06-10,18.041666666666668
2019-06-11,29.083333333333332
2019-06-12,22.583333333333332
2019-06-13,31.666666666666668
2019-06-14,14.875
2019-06-15,10.5
2019-06-16,7.5
2019-06-17,8.133333333333333
2019-06-18,7.666666666666667
2019-06-19,12.208333333333334
2019-06-20,19.625
2019-06-21,19.041666666666668
2019-06-22,21.0
2019-06-23,31.375
2019-06-24,29.791666666666668
2019-06-25,17.083333333333332
2019-06-26,19.625
2019-06-27,16.375
2019-06-28,15.916666666666666
2019-06-29,23.791666666666668
