date,average
2019-01-01,0.47458333333333336
2019-01-02,0.6279166666666667
2019-01-03,0.33625
2019-01-04,0.44916666666666666
2019-01-05,0.38375000000000004
2019-01-06,0.39125000000000004
2019-01-07,0.4791666666666667
2019-01-08,0.4891666666666667
2019-01-09,0.42375
2019-01-10,0.29041666666666666
2019-01-11,0.30125
2019-01-12,0.28625
2019-01-13,0.4454166666666666
2019-01-14,0.43416666666666665
2019-01-15,0.4795833333333333
2019-01-16,0.49499999999999994
2019-01-17,0.41791666666666666
2019-01-18,0.38875
2019-01-19,0.3733333333333333
2019-01-20,0.32
2019-01-21,0.41583333333333333
2019-01-22,0.5404166666666667
2019-01-23,0.4970833333333333
2019-01-24,0.4504166666666667
2019-01-25,0.52
2019-01-26,0.6475
2019-01-27,0.49124999999999996
2019-01-28,0.6570833333333334
2019-01-29,0.6391666666666667
2019-01-30,0.5666666666666667
2019-01-31,0.5850000000000001
2019-02-01,0.7879166666666667
2019-02-02,0.5583333333333333
2019-02-03,0.32916666666666666
2019-02-04,0.46291666666666664
2019-02-05,0.45541666666666664
2019-02-06,0.47125
2019-02-07,0.46125
2019-02-08,0.5575
2019-02-09,0.5738888888888889
2019-02-11,0.41
2019-02-12,0.24083333333333334
2019-02-13,0.385
2019-02-14,0.5354166666666667
2019-02-15,0.6441666666666667
2019-02-16,0.5125000000000001
2019-02-17,0.41791666666666666
2019-02-18,0.4808333333333333
2019-02-19,0.5712499999999999
2019-02-20,0.6870833333333333
2019-02-21,0.5070833333333333
2019-02-22,0.6579166666666667
2019-02-23,0.605
2019-02-24,0.3854166666666667
2019-02-25,0.24055555555555555
2019-02-26,0.26208333333333333
2019-02-27,0.47125
2019-02-28,0.4116666666666667
2019-03-01,0.51375
2019-03-02,0.3754166666666667
2019-03-03,0.36083333333333334
2019-03-04,0.45375000000000004
2019-03-05,0.6545833333333334
2019-03-06,0.5366666666666667
2019-03-07,0.60375
2019-03-08,0.27458333333333335
2019-03-09,0.29625
2019-03-10,0.3529166666666667
2019-03-11,0.37916666666666665
2019-03-12,0.5108333333333334
2019-03-13,0.33
2019-03-14,0.34
2019-03-15,0.4191666666666667
2019-03-16,0.4454166666666666
2019-03-17,0.3875
2019-03-18,0.49374999999999997
2019-03-19,0.25416666666666665
2019-03-20,0.22958333333333333
2019-03-21,0.35625
2019-03-22,0.31083333333333335
2019-03-23,0.4458333333333333
2019-03-24,0.26916666666666667
2019-03-25,0.25625000000000003
2019-03-26,0.3066666666666667
2019-03-27,0.3979166666666667
2019-03-28,0.39208333333333334
2019-03-29,0.38916666666666666
2019-03-30,0.3970833333333333
2019-03-31,0.3983333333333334
2019-04-01,0.3983333333333334
2019-04-02,0.46249999999999997
2019-04-03,0.3575
2019-04-04,0.38916666666666666
2019-04-05,0.20916666666666664
2019-04-06,0.44625000000000004
2019-04-07,0.44458333333333333
2019-04-08,0.57375
2019-04-09,0.5133333333333333
2019-04-10,0.4916666666666667
2019-04-11,0.30916666666666665
2019-04-12,1.2583333333333333
2019-04-13,0.6699999999999999
2019-04-14,0.555
2019-04-15,0.3275
2019-04-16,0.7204166666666666
2019-04-17,0.7941666666666666
2019-04-18,0.86875
2019-04-19,0.87
2019-04-20,0.6058333333333333
2019-04-21,0.6666666666666666
2019-04-22,0.74375
2019-04-23,0.5041666666666667
2019-04-24,0.50875
2019-04-25,0.33958333333333335
2019-04-26,0.3466666666666667
2019-04-27,0.405
2019-04-28,0.5058333333333334
2019-04-29,0.57
2019-04-30,0.3125
2019-05-01,0.45208333333333334
2019-05-02,0.59
2019-05-03,0.5470833333333334
2019-05-04,0.39999999999999997
2019-05-05,0.4070833333333333
2019-05-06,0.27416666666666667
2019-05-07,0.37625
2019-05-08,0.35958333333333337
2019-05-09,0.4575
2019-05-10,0.29625
2019-05-11,0.29791666666666666
2019-05-12,0.5841666666666666
2019-05-13,0.3070833333333333
2019-05-14,0.27708333333333335
2019-05-15,0.29291666666666666
2019-05-16,0.45166666666666666
2019-05-17,0.31958333333333333
2019-05-18,0.26375
2019-05-19,0.24458333333333335
2019-05-20,0.31124999999999997
2019-05-21,0.38625
