fecha;hora;centenario;cordoba;la_boca;palermo
22/9/2011 00:00;7;54;42;53;s/d
23/12/2011 00:00;10;38;39;38;s/d
10/1/2012 00:00;14;36;31;s/d;s/d
14/1/2012 00:00;22;20;17;22;s/d
3/2/2012 00:00;13;25;16;22;s/d
29/3/2012 00:00;9;53;30;30;s/d
26/5/2012 00:00;9;18;14;14;s/d
26/5/2012 00:00;10;18;14;14;s/d
26/6/2012 00:00;6;37;s/d;31;s/d
25/11/2012 00:00;22;17;s/d;20;s/d
20/2/2013 00:00;18;23;15;12;s/d
20/2/2013 00:00;19;24;15;13;s/d
25/2/2013 00:00;9;19;16;12;s/d
9/3/2013 00:00;13;39;28;27;s/d
25/11/2014 00:00;23;20;s/d;s/d;s/d
26/11/2014 00:00;21;27;s/d;s/d;s/d
27/11/2014 00:00;7;41;s/d;s/d;s/d
16/8/2010 00:00;17;s/d;s/d;s/d;s/d
13/10/2010 00:00;13;s/d;s/d;s/d;s/d
3/11/2010 00:00;14;s/d;s/d;s/d;s/d
26/3/2011 00:00;5;s/d;22;18;s/d
30/3/2011 00:00;14;s/d;23;24;s/d
16/5/2011 00:00;14;17;22;17;s/d
19/7/2011 00:00;8;20;21;18;s/d
27/8/2011 00:00;9;27;21;26;s/d
28/1/2012 00:00;21;21;23;27;s/d
2/3/2012 00:00;7;23;25;16;s/d
5/3/2012 00:00;14;23;18;21;s/d
23/7/2012 00:00;7;24;s/d;18;s/d
9/3/2013 00:00;10;43;29;27;s/d
9/3/2013 00:00;14;39;27;27;s/d
21/10/2014 00:00;10;18;14;21;s/d
17/11/2014 00:00;17;17;18;s/d;s/d
26/11/2014 00:00;20;26;s/d;s/d;s/d
29/11/2014 00:00;18;27;s/d;s/d;s/d
12/12/2014 00:00;11;s/d;s/d;s/d;s/d
22/12/2018 00:00;20;17;29;14;s/d
22/12/2018 00:00;21;16;28;14;s/d
22/6/2010 00:00;6;s/d;s/d;s/d;s/d
10/7/2010 00:00;13;s/d;s/d;s/d;s/d
11/3/2011 00:00;13;s/d;26;31;s/d
21/3/2011 00:00;12;s/d;23;30;s/d
11/11/2011 00:00;13;47;39;42;s/d
11/11/2011 00:00;14;46;38;42;s/d
15/12/2011 00:00;9;25;38;22;s/d
30/4/2012 00:00;19;26;19;22;s/d
17/6/2012 00:00;13;22;15;15;s/d
11/9/2012 00:00;9;s/d;s/d;24;s/d
21/11/2012 00:00;15;26;s/d;19;s/d
3/3/2013 00:00;15;18;s/d;10;s/d
21/4/2013 00:00;16;23;21;24;s/d
29/4/2013 00:00;7;22;14;13;s/d
18/5/2013 00:00;11;20;14;21;s/d
1/4/2015 00:00;10;28;23;21;s/d
2/4/2015 00:00;13;43;32;29;s/d
2/4/2015 00:00;7;40;31;30;s/d
28/2/2011 00:00;7;s/d;31;31;s/d
26/3/2011 00:00;8;s/d;22;17;s/d
21/5/2011 00:00;14;40;39;39;s/d
21/5/2011 00:00;15;39;39;38;s/d
14/6/2011 00:00;12;186;155;137;s/d
25/7/2011 00:00;7;20;20;s/d;s/d
14/9/2011 00:00;13;28;19;27;s/d
4/11/2011 00:00;3;24;23;23;s/d
11/11/2011 00:00;12;46;39;44;s/d
12/11/2011 00:00;8;26;25;23;s/d
13/11/2011 00:00;7;29;30;32;s/d
20/11/2011 00:00;18;26;25;30;s/d
22/11/2011 00:00;7;145;141;118;s/d
9/12/2011 00:00;23;22;19;28;s/d
16/4/2012 00:00;17;s/d;26;41;s/d
15/5/2012 00:00;7;36;28;36;s/d
2/6/2012 00:00;10;35;19;26;s/d
6/5/2013 00:00;2;26;18;20;s/d
6/5/2013 00:00;3;26;17;20;s/d
26/11/2014 00:00;22;28;s/d;s/d;s/d
10/9/2010 00:00;9;s/d;s/d;s/d;s/d
27/4/2011 00:00;14;35;41;39;s/d
20/7/2011 00:00;7;13;17;13;s/d
24/8/2011 00:00;10;16;18;19;s/d
18/10/2011 00:00;14;21;18;17;s/d
24/11/2011 00:00;11;94;85;84;s/d
24/9/2012 00:00;5;16;12;17;s/d
17/4/2013 00:00;7;23;21;23;s/d
26/11/2014 00:00;23;27;s/d;s/d;s/d
26/11/2014 00:00;24;29;s/d;s/d;s/d
3/9/2010 00:00;8;s/d;s/d;s/d;s/d
14/9/2010 00:00;8;s/d;s/d;s/d;s/d
20/9/2010 00:00;15;s/d;s/d;s/d;s/d
4/10/2010 00:00;6;s/d;s/d;s/d;s/d
20/3/2011 00:00;8;s/d;23;28;s/d
10/5/2011 00:00;8;28;29;32;s/d
29/6/2011 00:00;7;44;42;42;s/d
23/7/2011 00:00;8;32;37;s/d;s/d
7/1/2012 00:00;20;42;31;49;s/d
15/5/2012 00:00;8;36;28;37;s/d
28/7/2012 00:00;7;s/d;s/d;30;s/d
4/3/2013 00:00;8;23;16;13;s/d
18/3/2013 00:00;7;21;15;19;s/d
28/3/2013 00:00;20;17;16;19;s/d
27/2/2019 00:00;21;31;40;38;s/d
10/7/2010 00:00;15;s/d;s/d;s/d;s/d
10/9/2010 00:00;13;s/d;s/d;s/d;s/d
6/11/2010 00:00;18;s/d;s/d;s/d;s/d
19/11/2010 00:00;9;s/d;s/d;s/d;s/d
7/5/2011 00:00;8;87;84;82;s/d
9/5/2011 00:00;10;26;26;30;s/d
30/5/2011 00:00;8;23;s/d;17;s/d
23/7/2011 00:00;7;33;38;s/d;s/d
6/10/2011 00:00;11;26;24;31;s/d
20/10/2011 00:00;16;35;30;34;s/d
12/2/2012 00:00;2;36;30;29;s/d
23/9/2012 00:00;7;28;21;26;s/d
2/1/2013 00:00;19;26;s/d;22;s/d
6/1/2013 00:00;23;32;s/d;s/d;s/d
19/2/2013 00:00;11;28;22;25;s/d
26/11/2014 00:00;19;25;s/d;s/d;s/d
24/7/2010 00:00;8;s/d;s/d;s/d;s/d
21/8/2010 00:00;5;s/d;s/d;s/d;s/d
19/10/2010 00:00;12;s/d;s/d;s/d;s/d
20/10/2010 00:00;8;s/d;s/d;s/d;s/d
28/5/2011 00:00;6;26;s/d;22;s/d
30/4/2012 00:00;21;25;19;22;s/d
20/2/2013 00:00;11;25;18;12;s/d
17/4/2013 00:00;18;21;17;25;s/d
9/5/2013 00:00;10;37;27;35;s/d
27/2/2019 00:00;22;31;39;37;s/d
10/7/2010 00:00;14;s/d;s/d;s/d;s/d
6/11/2010 00:00;11;s/d;s/d;s/d;s/d
21/11/2010 00:00;17;s/d;s/d;s/d;s/d
7/5/2011 00:00;11;87;86;82;s/d
21/5/2011 00:00;10;42;39;43;s/d
18/8/2011 00:00;7;25;20;23;s/d
16/2/2012 00:00;10;47;43;39;s/d
28/2/2013 00:00;13;50;23;24;s/d
23/6/2010 00:00;8;s/d;s/d;s/d;s/d
31/8/2010 00:00;8;s/d;s/d;s/d;s/d
5/12/2010 00:00;21;s/d;s/d;s/d;s/d
11/9/2011 00:00;18;43;37;42;s/d
17/1/2012 00:00;12;26;22;23;s/d
22/6/2010 00:00;7;s/d;s/d;s/d;s/d
5/10/2010 00:00;9;s/d;s/d;s/d;s/d
30/12/2010 00:00;12;s/d;s/d;s/d;s/d
28/2/2011 00:00;8;s/d;29;30;s/d
12/4/2011 00:00;10;30;30;25;s/d
26/4/2011 00:00;11;35;38;36;s/d
13/11/2011 00:00;19;28;25;30;s/d
27/11/2014 00:00;21;38;s/d;s/d;s/d
5/8/2011 00:00;9;22;24;30;s/d
10/9/2011 00:00;8;42;34;45;s/d
7/1/2012 00:00;19;42;31;47;s/d
21/1/2012 00:00;17;26;22;22;s/d
18/8/2010 00:00;7;s/d;s/d;s/d;s/d
1/12/2010 00:00;12;s/d;s/d;s/d;s/d
20/3/2011 00:00;19;s/d;19;26;s/d
19/9/2011 00:00;24;31;25;28;s/d
16/3/2013 00:00;24;25;21;26;s/d
19/4/2013 00:00;8;36;29;36;s/d
4/10/2010 00:00;7;s/d;s/d;s/d;s/d
30/12/2011 00:00;14;25;25;26;s/d
29/1/2012 00:00;20;20;24;23;s/d
16/3/2013 00:00;22;27;22;28;s/d
16/3/2013 00:00;23;26;22;27;s/d
20/3/2013 00:00;9;s/d;s/d;24;s/d
15/8/2010 00:00;21;s/d;s/d;s/d;s/d
23/11/2011 00:00;21;91;85;82;s/d
2/12/2012 00:00;22;34;26;28;s/d
16/3/2013 00:00;21;28;23;29;s/d
18/3/2013 00:00;10;20;14;20;s/d
9/11/2011 00:00;10;35;30;31;s/d
25/4/2013 00:00;11;1;0;s/d;s/d
12/4/2011 00:00;9;30;30;25;s/d
24/5/2011 00:00;7;29;s/d;27;s/d
5/11/2012 00:00;10;s/d;s/d;35;s/d
13/4/2011 00:00;10;35;34;39;s/d
20/9/2011 00:00;4;32;26;28;s/d
26/4/2013 00:00;8;46;35;48;s/d
15/12/2010 00:00;8;s/d;s/d;s/d;s/d
21/8/2010 00:00;9;s/d;s/d;s/d;s/d
5/10/2010 00:00;7;s/d;s/d;s/d;s/d
8/8/2011 00:00;7;35;30;29;s/d
5/10/2010 00:00;8;s/d;s/d;s/d;s/d
24/5/2011 00:00;8;29;s/d;27;s/d
28/9/2011 00:00;19;55;53;53;s/d
1/12/2011 00:00;23;31;29;26;s/d
6/3/2013 00:00;19;33;16;24;s/d
27/2/2013 00:00;21;75;s/d;43;s/d
16/8/2010 00:00;10;s/d;s/d;s/d;s/d
4/9/2010 00:00;7;s/d;s/d;s/d;s/d
27/10/2010 00:00;19;s/d;s/d;s/d;s/d
30/10/2010 00:00;23;s/d;s/d;s/d;s/d
31/10/2010 00:00;9;s/d;s/d;s/d;s/d
31/10/2010 00:00;18;s/d;s/d;s/d;s/d
8/11/2010 00:00;4;s/d;s/d;s/d;s/d
14/11/2010 00:00;17;s/d;s/d;s/d;s/d
15/11/2010 00:00;7;s/d;s/d;s/d;s/d
29/11/2010 00:00;10;s/d;s/d;s/d;s/d
23/12/2010 00:00;14;s/d;s/d;s/d;s/d
2/1/2011 00:00;2;19;s/d;s/d;s/d
2/1/2011 00:00;6;17;s/d;s/d;s/d
2/1/2011 00:00;19;20;s/d;s/d;s/d
2/1/2011 00:00;20;19;s/d;s/d;s/d
4/1/2011 00:00;9;34;s/d;s/d;s/d
5/1/2011 00:00;9;36;s/d;s/d;s/d
17/1/2011 00:00;24;25;s/d;s/d;s/d
18/1/2011 00:00;1;25;s/d;s/d;s/d
18/1/2011 00:00;2;24;s/d;s/d;s/d
18/1/2011 00:00;3;25;s/d;s/d;s/d
19/1/2011 00:00;5;36;s/d;s/d;s/d
23/1/2011 00:00;16;33;s/d;s/d;s/d
25/1/2011 00:00;6;s/d;s/d;s/d;s/d
28/1/2011 00:00;17;s/d;s/d;s/d;s/d
29/1/2011 00:00;3;s/d;s/d;s/d;s/d
30/1/2011 00:00;8;s/d;s/d;s/d;s/d
31/1/2011 00:00;8;s/d;s/d;s/d;s/d
1/2/2011 00:00;8;s/d;s/d;s/d;s/d
5/2/2011 00:00;10;s/d;s/d;s/d;s/d
6/2/2011 00:00;14;s/d;s/d;s/d;s/d
6/2/2011 00:00;15;s/d;s/d;s/d;s/d
7/2/2011 00:00;4;s/d;s/d;s/d;s/d
8/2/2011 00:00;5;s/d;43;s/d;s/d
11/2/2011 00:00;9;s/d;45;s/d;s/d
12/2/2011 00:00;6;s/d;27;s/d;s/d
12/2/2011 00:00;14;s/d;27;s/d;s/d
13/2/2011 00:00;9;s/d;27;s/d;s/d
13/2/2011 00:00;14;s/d;26;s/d;s/d
14/2/2011 00:00;23;s/d;33;s/d;s/d
14/2/2011 00:00;24;s/d;32;s/d;s/d
16/2/2011 00:00;14;13;25;s/d;s/d
17/2/2011 00:00;7;s/d;35;s/d;s/d
21/2/2011 00:00;14;s/d;30;31;s/d
4/3/2011 00:00;11;s/d;36;34;s/d
10/3/2011 00:00;12;s/d;s/d;31;s/d
13/3/2011 00:00;4;s/d;22;24;s/d
13/3/2011 00:00;20;s/d;12;16;s/d
7/4/2011 00:00;8;s/d;38;27;s/d
7/4/2011 00:00;13;s/d;31;28;s/d
11/4/2011 00:00;10;41;30;33;s/d
11/4/2011 00:00;12;44;30;34;s/d
18/4/2011 00:00;6;16;17;14;s/d
22/4/2011 00:00;1;s/d;s/d;s/d;s/d
22/4/2011 00:00;2;s/d;s/d;s/d;s/d
22/4/2011 00:00;3;s/d;s/d;s/d;s/d
22/4/2011 00:00;14;s/d;s/d;19;s/d
24/4/2011 00:00;12;s/d;31;22;s/d
5/5/2011 00:00;8;30;33;31;s/d
17/5/2011 00:00;13;17;25;20;s/d
5/6/2011 00:00;12;s/d;19;19;s/d
5/6/2011 00:00;13;s/d;18;19;s/d
5/6/2011 00:00;15;s/d;17;18;s/d
18/7/2011 00:00;3;95;88;75;s/d
23/8/2011 00:00;10;s/d;13;14;s/d
2/9/2011 00:00;5;25;19;22;s/d
2/9/2011 00:00;14;24;22;25;s/d
1/10/2011 00:00;14;38;36;36;s/d
1/10/2011 00:00;15;36;34;34;s/d
17/11/2011 00:00;8;s/d;50;59;s/d
18/11/2011 00:00;12;s/d;30;35;s/d
23/11/2011 00:00;3;140;149;134;s/d
3/12/2011 00:00;7;s/d;19;21;s/d
3/12/2011 00:00;15;s/d;18;20;s/d
3/12/2011 00:00;16;s/d;18;20;s/d
4/12/2011 00:00;20;s/d;16;25;s/d
31/12/2011 00:00;6;27;23;30;s/d
31/12/2011 00:00;16;s/d;20;28;s/d
31/12/2011 00:00;17;s/d;20;28;s/d
2/1/2012 00:00;6;s/d;19;s/d;s/d
10/2/2012 00:00;6;s/d;42;33;s/d
10/2/2012 00:00;8;s/d;41;33;s/d
14/2/2012 00:00;6;27;21;25;s/d
5/4/2012 00:00;7;s/d;28;27;s/d
5/4/2012 00:00;11;s/d;27;23;s/d
6/4/2012 00:00;11;s/d;35;30;s/d
7/4/2012 00:00;19;s/d;48;53;s/d
8/4/2012 00:00;23;s/d;29;30;s/d
9/4/2012 00:00;1;s/d;25;24;s/d
16/5/2012 00:00;14;30;22;22;s/d
27/9/2012 00:00;13;29;s/d;24;s/d
17/10/2012 00:00;9;11;9;11;s/d
26/10/2012 00:00;15;s/d;17;27;s/d
3/11/2012 00:00;9;s/d;s/d;40;s/d
3/11/2012 00:00;11;s/d;s/d;36;s/d
4/11/2012 00:00;12;s/d;s/d;38;s/d
4/11/2012 00:00;13;s/d;s/d;38;s/d
4/11/2012 00:00;14;s/d;s/d;39;s/d
8/12/2012 00:00;16;s/d;19;25;s/d
8/12/2012 00:00;17;s/d;19;27;s/d
9/12/2012 00:00;21;s/d;33;s/d;s/d
10/12/2012 00:00;13;s/d;20;s/d;s/d
12/12/2012 00:00;8;34;33;35;s/d
12/1/2013 00:00;5;s/d;s/d;s/d;s/d
13/1/2013 00:00;8;s/d;s/d;25;s/d
13/1/2013 00:00;22;s/d;s/d;18;s/d
16/1/2013 00:00;6;s/d;s/d;21;s/d
19/1/2013 00:00;22;s/d;17;14;s/d
19/1/2013 00:00;23;s/d;17;13;s/d
20/1/2013 00:00;16;s/d;14;12;s/d
22/1/2013 00:00;3;s/d;14;16;s/d
23/1/2013 00:00;6;s/d;19;25;s/d
23/1/2013 00:00;7;s/d;19;25;s/d
23/1/2013 00:00;18;s/d;21;30;s/d
1/2/2013 00:00;6;s/d;37;38;s/d
8/2/2013 00:00;5;s/d;21;27;s/d
9/2/2013 00:00;6;s/d;22;28;s/d
15/2/2013 00:00;17;s/d;s/d;21;s/d
16/2/2013 00:00;20;s/d;18;21;s/d
17/2/2013 00:00;10;s/d;17;19;s/d
17/2/2013 00:00;13;s/d;21;23;s/d
18/2/2013 00:00;8;s/d;34;82;s/d
24/3/2013 00:00;10;s/d;22;s/d;s/d
2/4/2013 00:00;17;s/d;19;19;s/d
5/4/2013 00:00;8;21;21;19;s/d
7/4/2013 00:00;16;21;17;20;s/d
7/4/2013 00:00;21;25;17;20;s/d
9/4/2013 00:00;12;s/d;27;30;s/d
13/4/2015 00:00;12;s/d;20;25;s/d
6/1/2017 00:00;9;s/d;82;43;s/d
6/1/2017 00:00;11;s/d;72;41;s/d
7/1/2017 00:00;15;s/d;30;41;s/d
10/3/2024 00:00;16;19;27;22;s/d
9/3/2012 00:00;5;26;22;21;s/d
14/12/2014 00:00;11;s/d;s/d;s/d;s/d
9/1/2022 00:00;5;18;7;18;s/d
12/10/2011 00:00;4;18;15;18;s/d
9/2/2012 00:00;5;39;38;34;s/d
23/2/2012 00:00;5;37;29;30;s/d
27/3/2012 00:00;4;s/d;s/d;26;s/d
1/1/2013 00:00;5;44;s/d;s/d;s/d
30/11/2014 00:00;7;30;s/d;s/d;s/d
14/12/2014 00:00;15;s/d;s/d;s/d;s/d
14/12/2014 00:00;14;s/d;s/d;s/d;s/d
14/12/2014 00:00;13;s/d;s/d;s/d;s/d
14/12/2014 00:00;12;s/d;s/d;s/d;s/d
15/12/2014 00:00;3;s/d;s/d;s/d;s/d
28/9/2011 00:00;4;56;58;82;s/d
19/1/2012 00:00;5;25;24;13;s/d
25/1/2012 00:00;5;23;24;17;s/d
5/3/2012 00:00;3;19;14;18;s/d
12/3/2012 00:00;5;27;21;23;s/d
26/12/2012 00:00;3;41;s/d;31;s/d
10/1/2013 00:00;5;28;s/d;s/d;s/d
4/11/2014 00:00;3;5;12;s/d;s/d
15/12/2014 00:00;2;s/d;s/d;s/d;s/d
17/12/2017 00:00;18;11;18;20;s/d
12/7/2010 00:00;5;s/d;s/d;s/d;s/d
4/2/2012 00:00;5;33;20;27;s/d
27/2/2012 00:00;10;30;15;21;s/d
10/3/2012 00:00;4;34;20;25;s/d
3/9/2012 00:00;3;s/d;s/d;45;s/d
14/11/2012 00:00;5;23;s/d;21;s/d
15/11/2012 00:00;5;25;s/d;23;s/d
30/3/2013 00:00;5;15;13;15;s/d
17/11/2014 00:00;4;19;18;s/d;s/d
18/11/2014 00:00;2;17;19;s/d;s/d
14/12/2014 00:00;16;s/d;s/d;s/d;s/d
14/12/2014 00:00;17;s/d;s/d;s/d;s/d
14/12/2014 00:00;18;s/d;s/d;s/d;s/d
15/12/2014 00:00;1;s/d;s/d;s/d;s/d
15/12/2014 00:00;4;s/d;s/d;s/d;s/d
22/2/2012 00:00;4;19;20;15;s/d
11/3/2012 00:00;11;45;35;36;s/d
28/3/2012 00:00;4;41;28;28;s/d
27/5/2012 00:00;8;22;14;16;s/d
27/9/2012 00:00;14;27;s/d;23;s/d
21/11/2012 00:00;3;s/d;s/d;27;s/d
25/11/2012 00:00;8;26;s/d;37;s/d
28/9/2014 00:00;5;18;11;18;s/d
1/11/2014 00:00;8;23;26;20;s/d
16/11/2014 00:00;10;46;44;s/d;s/d
17/11/2014 00:00;3;19;18;s/d;s/d
22/11/2014 00:00;5;20;21;s/d;s/d
14/12/2014 00:00;24;s/d;s/d;s/d;s/d
14/12/2014 00:00;22;s/d;s/d;s/d;s/d
14/12/2014 00:00;19;s/d;s/d;s/d;s/d
14/12/2014 00:00;20;s/d;s/d;s/d;s/d
15/12/2014 00:00;11;s/d;s/d;s/d;s/d
13/10/2010 00:00;5;s/d;s/d;s/d;s/d
15/6/2011 00:00;4;110;102;94;s/d
10/8/2011 00:00;3;53;41;46;s/d
27/9/2011 00:00;4;87;83;77;s/d
11/12/2011 00:00;5;24;23;33;s/d
14/1/2012 00:00;3;25;18;22;s/d
4/2/2012 00:00;15;29;19;22;s/d
9/2/2012 00:00;9;45;44;38;s/d
17/3/2012 00:00;6;28;19;21;s/d
17/4/2012 00:00;3;s/d;22;33;s/d
27/5/2012 00:00;6;22;14;17;s/d
3/6/2012 00:00;3;42;26;27;s/d
30/8/2012 00:00;3;s/d;s/d;18;s/d
16/10/2012 00:00;6;38;19;23;s/d
16/11/2012 00:00;8;23;s/d;s/d;s/d
26/11/2012 00:00;15;18;s/d;18;s/d
2/12/2012 00:00;14;37;29;34;s/d
24/12/2012 00:00;11;34;25;s/d;s/d
7/1/2013 00:00;3;30;s/d;s/d;s/d
2/11/2014 00:00;6;16;21;15;s/d
28/11/2014 00:00;2;35;s/d;s/d;s/d
14/12/2014 00:00;23;s/d;s/d;s/d;s/d
14/12/2014 00:00;21;s/d;s/d;s/d;s/d
15/12/2014 00:00;10;s/d;s/d;s/d;s/d
21/3/2015 00:00;12;81;67;68;s/d
12/4/2015 00:00;8;5;11;10;s/d
8/1/2022 00:00;7;20;9;22;s/d
17/10/2010 00:00;11;s/d;s/d;s/d;s/d
8/12/2010 00:00;11;s/d;s/d;s/d;s/d
4/5/2011 00:00;5;29;31;37;s/d
25/11/2011 00:00;5;71;65;67;s/d
30/11/2011 00:00;7;51;44;49;s/d
26/12/2011 00:00;2;14;13;12;s/d
17/1/2012 00:00;4;25;21;23;s/d
4/2/2012 00:00;16;27;17;22;s/d
29/3/2012 00:00;3;54;30;74;s/d
6/5/2012 00:00;12;35;27;44;s/d
27/5/2012 00:00;7;22;14;17;s/d
7/9/2012 00:00;7;s/d;s/d;22;s/d
14/12/2012 00:00;9;100;87;92;s/d
1/11/2014 00:00;20;19;23;15;s/d
15/11/2014 00:00;5;29;25;s/d;s/d
16/11/2014 00:00;18;30;32;s/d;s/d
28/11/2014 00:00;1;36;s/d;s/d;s/d
14/12/2014 00:00;6;s/d;s/d;s/d;s/d
14/12/2014 00:00;7;s/d;s/d;s/d;s/d
15/12/2014 00:00;12;s/d;s/d;s/d;s/d
6/4/2015 00:00;3;35;34;101;s/d
13/9/2010 00:00;2;s/d;s/d;s/d;s/d
17/4/2011 00:00;15;16;17;13;s/d
17/4/2011 00:00;16;16;16;13;s/d
5/5/2011 00:00;5;30;32;31;s/d
19/7/2011 00:00;6;20;22;18;s/d
10/10/2011 00:00;8;13;11;12;s/d
26/5/2012 00:00;13;20;14;15;s/d
26/5/2012 00:00;14;20;14;15;s/d
26/5/2012 00:00;15;20;14;15;s/d
3/6/2012 00:00;15;31;18;20;s/d
28/9/2012 00:00;12;23;17;19;s/d
13/10/2012 00:00;17;21;19;19;s/d
26/10/2012 00:00;6;24;18;29;s/d
11/11/2012 00:00;14;35;s/d;27;s/d
7/1/2013 00:00;2;32;s/d;s/d;s/d
14/4/2013 00:00;12;35;25;23;s/d
22/4/2013 00:00;6;23;20;25;s/d
15/11/2014 00:00;4;29;25;s/d;s/d
16/11/2014 00:00;9;48;44;s/d;s/d
25/11/2014 00:00;3;21;s/d;s/d;s/d
2/11/2015 00:00;7;13;15;19;s/d
23/12/2018 00:00;17;13;19;15;s/d
23/12/2018 00:00;18;13;19;15;s/d
23/12/2018 00:00;16;13;19;15;s/d
12/9/2010 00:00;15;s/d;s/d;s/d;s/d
25/7/2011 00:00;6;20;19;15;s/d
4/10/2011 00:00;4;22;22;20;s/d
24/12/2011 00:00;17;21;21;15;s/d
20/1/2012 00:00;7;36;29;s/d;s/d
24/1/2012 00:00;4;29;s/d;23;s/d
4/2/2012 00:00;17;26;17;23;s/d
23/2/2012 00:00;11;34;27;27;s/d
22/8/2012 00:00;6;s/d;s/d;16;s/d
2/10/2012 00:00;5;32;31;27;s/d
16/11/2012 00:00;10;24;s/d;s/d;s/d
26/12/2012 00:00;9;37;s/d;33;s/d
22/9/2014 00:00;12;14;14;15;s/d
25/9/2014 00:00;10;17;19;24;s/d
31/10/2014 00:00;6;25;32;s/d;s/d
1/11/2014 00:00;21;18;22;15;s/d
15/12/2014 00:00;13;s/d;s/d;s/d;s/d
29/3/2015 00:00;16;24;21;33;s/d
8/4/2015 00:00;6;13;26;24;s/d
12/12/2017 00:00;7;23;25;26;s/d
26/9/2010 00:00;11;s/d;s/d;s/d;s/d
10/10/2010 00:00;17;s/d;s/d;s/d;s/d
8/12/2010 00:00;16;s/d;s/d;s/d;s/d
1/5/2011 00:00;14;21;24;16;s/d
17/9/2012 00:00;7;34;20;22;s/d
25/11/2012 00:00;24;17;s/d;18;s/d
12/12/2012 00:00;15;30;25;36;s/d
26/12/2012 00:00;2;40;s/d;27;s/d
3/11/2014 00:00;10;8;11;s/d;s/d
16/11/2014 00:00;19;28;30;s/d;s/d
28/3/2015 00:00;15;23;19;19;s/d
28/3/2015 00:00;14;23;20;19;s/d
29/3/2015 00:00;17;24;21;31;s/d
29/3/2015 00:00;15;24;20;34;s/d
7/4/2015 00:00;13;26;26;19;s/d
8/4/2015 00:00;10;13;26;25;s/d
8/4/2015 00:00;11;13;27;25;s/d
22/3/2018 00:00;7;22;29;31;s/d
22/3/2020 00:00;6;13;s/d;s/d;s/d
11/7/2010 00:00;5;s/d;s/d;s/d;s/d
16/8/2010 00:00;2;s/d;s/d;s/d;s/d
23/2/2011 00:00;13;s/d;32;33;s/d
19/3/2011 00:00;14;s/d;43;47;s/d
17/4/2011 00:00;17;16;15;12;s/d
26/12/2011 00:00;1;15;20;12;s/d
2/3/2012 00:00;18;30;24;22;s/d
19/3/2012 00:00;7;23;39;21;s/d
26/5/2012 00:00;12;19;14;15;s/d
8/7/2012 00:00;5;35;21;25;s/d
29/8/2012 00:00;11;s/d;s/d;23;s/d
16/10/2012 00:00;7;37;18;22;s/d
12/12/2012 00:00;14;30;26;37;s/d
26/12/2012 00:00;1;38;s/d;24;s/d
4/1/2013 00:00;14;21;s/d;s/d;s/d
6/1/2013 00:00;16;29;s/d;s/d;s/d
10/1/2013 00:00;15;26;s/d;s/d;s/d
6/11/2014 00:00;13;15;15;s/d;s/d
8/11/2014 00:00;14;30;s/d;s/d;s/d
20/11/2014 00:00;23;34;30;s/d;s/d
13/12/2014 00:00;7;s/d;s/d;s/d;s/d
16/12/2014 00:00;8;s/d;s/d;s/d;s/d
13/5/2015 00:00;12;21;19;17;s/d
22/3/2018 00:00;13;22;25;38;s/d
16/8/2010 00:00;1;s/d;s/d;s/d;s/d
16/8/2010 00:00;16;s/d;s/d;s/d;s/d
16/12/2010 00:00;7;s/d;s/d;s/d;s/d
6/10/2011 00:00;3;38;36;41;s/d
26/12/2011 00:00;18;16;14;14;s/d
21/1/2012 00:00;9;29;23;21;s/d
10/3/2012 00:00;12;32;19;24;s/d
13/4/2012 00:00;13;24;22;22;s/d
13/4/2012 00:00;14;24;22;23;s/d
30/8/2012 00:00;10;s/d;s/d;18;s/d
30/9/2012 00:00;12;32;19;21;s/d
23/10/2012 00:00;7;14;17;9;s/d
28/11/2012 00:00;9;38;s/d;36;s/d
25/2/2013 00:00;5;19;15;13;s/d
4/11/2014 00:00;10;5;11;s/d;s/d
8/11/2014 00:00;11;29;s/d;s/d;s/d
19/11/2014 00:00;6;30;31;s/d;s/d
20/11/2014 00:00;22;35;31;s/d;s/d
23/3/2015 00:00;17;27;25;28;s/d
14/5/2015 00:00;6;22;22;20;s/d
25/9/2023 00:00;5;19;22;17;s/d
14/2/2012 00:00;17;s/d;25;27;s/d
19/2/2012 00:00;11;28;20;22;s/d
31/3/2012 00:00;7;38;25;24;s/d
2/5/2012 00:00;16;19;13;16;s/d
7/6/2012 00:00;6;22;22;16;s/d
1/7/2012 00:00;4;26;16;18;s/d
11/9/2012 00:00;12;s/d;s/d;24;s/d
29/9/2012 00:00;9;27;24;25;s/d
12/12/2012 00:00;16;29;23;35;s/d
28/12/2012 00:00;24;31;s/d;27;s/d
2/1/2013 00:00;17;26;s/d;19;s/d
3/3/2013 00:00;4;s/d;s/d;11;s/d
21/10/2014 00:00;12;19;14;22;s/d
8/11/2014 00:00;13;29;s/d;s/d;s/d
15/11/2014 00:00;12;32;27;s/d;s/d
28/3/2015 00:00;8;33;28;25;s/d
2/11/2015 00:00;10;13;13;19;s/d
12/12/2017 00:00;12;23;25;30;s/d
11/7/2010 00:00;11;s/d;s/d;s/d;s/d
23/12/2011 00:00;7;35;38;36;s/d
4/1/2012 00:00;13;32;24;30;s/d
20/3/2012 00:00;8;36;26;27;s/d
1/5/2012 00:00;4;22;16;18;s/d
26/5/2012 00:00;3;22;17;17;s/d
12/6/2012 00:00;8;35;29;34;s/d
