fecha;hora;centenario;cordoba;la_boca;palermo
13/3/2011 00:00;5;s/d;11;9;s/d
13/3/2011 00:00;6;s/d;11;9;s/d
13/3/2011 00:00;7;s/d;12;12;s/d
13/3/2011 00:00;8;s/d;11;12;s/d
13/3/2011 00:00;9;s/d;10;8;s/d
13/3/2011 00:00;10;s/d;9;7;s/d
13/3/2011 00:00;11;s/d;8;6;s/d
13/3/2011 00:00;12;s/d;10;6;s/d
13/3/2011 00:00;13;s/d;11;7;s/d
13/3/2011 00:00;14;s/d;12;7;s/d
13/3/2011 00:00;15;s/d;14;7;s/d
13/3/2011 00:00;16;s/d;12;7;s/d
10/4/2011 00:00;13;s/d;38;17;s/d
10/4/2011 00:00;12;s/d;30;18;s/d
10/4/2011 00:00;11;s/d;24;16;s/d
10/4/2011 00:00;10;s/d;25;19;s/d
10/4/2011 00:00;14;s/d;39;17;s/d
10/4/2011 00:00;16;s/d;38;20;s/d
10/4/2011 00:00;15;s/d;39;20;s/d
22/4/2011 00:00;10;s/d;19;13;s/d
22/4/2011 00:00;11;s/d;20;13;s/d
22/4/2011 00:00;9;s/d;20;15;s/d
22/4/2011 00:00;12;s/d;20;19;s/d
23/4/2011 00:00;9;s/d;21;19;s/d
23/4/2011 00:00;10;s/d;22;16;s/d
23/4/2011 00:00;11;s/d;21;11;s/d
18/7/2011 00:00;6;s/d;27;18;s/d
18/7/2011 00:00;7;s/d;31;25;s/d
2/9/2011 00:00;8;s/d;30;24;s/d
2/9/2011 00:00;9;s/d;33;30;s/d
2/9/2011 00:00;10;s/d;32;24;s/d
2/9/2011 00:00;7;s/d;24;20;s/d
27/9/2011 00:00;7;s/d;s/d;33;s/d
28/9/2011 00:00;8;s/d;s/d;29;s/d
28/9/2011 00:00;7;s/d;s/d;20;s/d
28/9/2011 00:00;9;s/d;s/d;28;s/d
28/9/2011 00:00;10;s/d;s/d;29;s/d
28/9/2011 00:00;6;s/d;s/d;13;s/d
1/10/2011 00:00;10;s/d;s/d;19;s/d
1/10/2011 00:00;11;s/d;s/d;19;s/d
2/10/2011 00:00;18;s/d;s/d;7;s/d
2/10/2011 00:00;19;s/d;s/d;10;s/d
3/10/2011 00:00;7;s/d;s/d;12;s/d
18/10/2011 00:00;10;s/d;s/d;22;s/d
18/10/2011 00:00;12;s/d;s/d;s/d;s/d
20/10/2011 00:00;11;s/d;s/d;23;s/d
21/10/2011 00:00;11;s/d;s/d;23;s/d
21/10/2011 00:00;10;s/d;s/d;28;s/d
21/10/2011 00:00;9;s/d;s/d;26;s/d
2/11/2011 00:00;9;s/d;s/d;18;s/d
2/11/2011 00:00;10;s/d;s/d;20;s/d
2/11/2011 00:00;11;s/d;s/d;20;s/d
2/11/2011 00:00;12;s/d;s/d;20;s/d
2/11/2011 00:00;13;s/d;s/d;22;s/d
4/11/2011 00:00;9;s/d;s/d;28;s/d
4/11/2011 00:00;10;s/d;s/d;30;s/d
7/11/2011 00:00;9;s/d;s/d;36;s/d
14/11/2011 00:00;10;s/d;s/d;26;s/d
14/11/2011 00:00;9;s/d;s/d;24;s/d
15/11/2011 00:00;10;s/d;s/d;33;s/d
18/11/2011 00:00;8;s/d;s/d;24;s/d
18/11/2011 00:00;9;s/d;s/d;21;s/d
18/11/2011 00:00;10;s/d;s/d;22;s/d
18/11/2011 00:00;11;s/d;s/d;21;s/d
23/11/2011 00:00;10;s/d;s/d;23;s/d
23/11/2011 00:00;9;s/d;s/d;22;s/d
23/11/2011 00:00;8;s/d;s/d;16;s/d
23/11/2011 00:00;7;s/d;s/d;s/d;s/d
23/11/2011 00:00;6;s/d;s/d;s/d;s/d
23/11/2011 00:00;5;s/d;s/d;s/d;s/d
23/11/2011 00:00;4;s/d;s/d;s/d;s/d
27/11/2011 00:00;14;s/d;s/d;17;s/d
2/12/2011 00:00;13;s/d;s/d;24;s/d
3/12/2011 00:00;10;s/d;s/d;18;s/d
3/12/2011 00:00;11;s/d;s/d;15;s/d
4/12/2011 00:00;9;s/d;s/d;9;s/d
4/12/2011 00:00;10;s/d;s/d;9;s/d
4/12/2011 00:00;11;s/d;s/d;11;s/d
4/12/2011 00:00;12;s/d;s/d;12;s/d
4/12/2011 00:00;13;s/d;s/d;11;s/d
4/12/2011 00:00;14;s/d;s/d;12;s/d
4/12/2011 00:00;15;s/d;s/d;13;s/d
4/12/2011 00:00;16;s/d;s/d;12;s/d
5/12/2011 00:00;8;s/d;s/d;19;s/d
5/12/2011 00:00;9;s/d;s/d;19;s/d
5/12/2011 00:00;10;s/d;s/d;21;s/d
26/12/2011 00:00;13;s/d;s/d;18;s/d
26/12/2011 00:00;14;s/d;s/d;17;s/d
28/12/2011 00:00;11;s/d;s/d;19;s/d
28/12/2011 00:00;12;s/d;s/d;20;s/d
28/12/2011 00:00;13;s/d;s/d;20;s/d
31/12/2011 00:00;9;s/d;s/d;11;s/d
31/12/2011 00:00;10;s/d;s/d;10;s/d
31/12/2011 00:00;11;s/d;s/d;11;s/d
1/1/2012 00:00;4;s/d;s/d;6;s/d
1/1/2012 00:00;5;s/d;s/d;5;s/d
1/1/2012 00:00;6;s/d;s/d;4;s/d
1/1/2012 00:00;7;s/d;s/d;5;s/d
1/1/2012 00:00;8;s/d;s/d;5;s/d
1/1/2012 00:00;9;s/d;s/d;6;s/d
1/1/2012 00:00;10;s/d;s/d;7;s/d
1/1/2012 00:00;11;s/d;s/d;6;s/d
1/1/2012 00:00;12;s/d;s/d;7;s/d
1/1/2012 00:00;13;s/d;s/d;11;s/d
1/1/2012 00:00;14;s/d;s/d;12;s/d
1/1/2012 00:00;15;s/d;s/d;11;s/d
1/1/2012 00:00;16;s/d;s/d;12;s/d
1/1/2012 00:00;17;s/d;s/d;12;s/d
1/1/2012 00:00;18;s/d;s/d;10;s/d
2/1/2012 00:00;8;s/d;s/d;19;s/d
2/1/2012 00:00;9;s/d;s/d;22;s/d
2/1/2012 00:00;10;s/d;s/d;22;s/d
2/1/2012 00:00;11;s/d;s/d;25;s/d
2/1/2012 00:00;12;s/d;s/d;24;s/d
2/1/2012 00:00;13;s/d;s/d;24;s/d
2/1/2012 00:00;14;s/d;s/d;33;s/d
2/1/2012 00:00;15;s/d;s/d;48;s/d
10/1/2012 00:00;11;s/d;23;39;s/d
10/1/2012 00:00;9;s/d;34;28;s/d
10/1/2012 00:00;10;s/d;32;25;s/d
27/1/2012 00:00;12;s/d;23;s/d;s/d
14/2/2012 00:00;9;s/d;18;s/d;s/d
14/2/2012 00:00;10;s/d;21;s/d;s/d
14/2/2012 00:00;11;s/d;22;s/d;s/d
14/2/2012 00:00;12;s/d;25;s/d;s/d
14/2/2012 00:00;13;s/d;31;s/d;s/d
28/2/2012 00:00;7;s/d;18;s/d;s/d
28/2/2012 00:00;8;s/d;21;s/d;s/d
28/2/2012 00:00;12;s/d;19;s/d;s/d
6/4/2012 00:00;14;s/d;16;s/d;s/d
6/4/2012 00:00;15;s/d;15;s/d;s/d
6/4/2012 00:00;16;s/d;10;s/d;s/d
6/4/2012 00:00;17;s/d;15;s/d;s/d
6/4/2012 00:00;18;s/d;18;s/d;s/d
6/4/2012 00:00;19;s/d;21;s/d;s/d
6/4/2012 00:00;13;s/d;15;s/d;s/d
8/4/2012 00:00;10;s/d;19;s/d;s/d
8/4/2012 00:00;11;s/d;16;s/d;s/d
8/4/2012 00:00;12;s/d;15;s/d;s/d
8/4/2012 00:00;13;s/d;17;s/d;s/d
8/4/2012 00:00;16;s/d;17;s/d;s/d
9/4/2012 00:00;6;s/d;15;s/d;s/d
9/4/2012 00:00;7;s/d;17;s/d;s/d
9/4/2012 00:00;8;s/d;19;s/d;s/d
17/5/2012 00:00;10;s/d;31;23;s/d
17/5/2012 00:00;11;s/d;28;19;s/d
17/5/2012 00:00;12;s/d;24;21;s/d
14/8/2012 00:00;9;s/d;48;31;s/d
14/9/2012 00:00;11;s/d;25;31;s/d
26/10/2012 00:00;11;s/d;23;36;s/d
26/10/2012 00:00;12;s/d;19;35;s/d
15/11/2012 00:00;10;s/d;35;21;s/d
15/11/2012 00:00;11;s/d;32;21;s/d
10/12/2012 00:00;9;s/d;49;38;s/d
10/12/2012 00:00;8;s/d;37;34;s/d
3/1/2013 00:00;10;s/d;20;21;s/d
3/1/2013 00:00;11;s/d;16;21;s/d
12/1/2013 00:00;6;s/d;10;13;s/d
12/1/2013 00:00;7;s/d;9;19;s/d
12/1/2013 00:00;8;s/d;11;18;s/d
12/1/2013 00:00;9;s/d;10;18;s/d
12/1/2013 00:00;10;s/d;10;16;s/d
12/1/2013 00:00;11;s/d;10;17;s/d
12/1/2013 00:00;12;s/d;10;16;s/d
12/1/2013 00:00;13;s/d;14;14;s/d
12/1/2013 00:00;14;s/d;13;13;s/d
12/1/2013 00:00;15;s/d;11;11;s/d
12/1/2013 00:00;16;s/d;9;9;s/d
12/1/2013 00:00;17;s/d;12;12;s/d
13/1/2013 00:00;10;s/d;17;17;s/d
13/1/2013 00:00;11;s/d;19;19;s/d
13/1/2013 00:00;12;s/d;16;16;s/d
13/1/2013 00:00;13;s/d;20;10;s/d
13/1/2013 00:00;14;s/d;21;10;s/d
13/1/2013 00:00;15;s/d;19;9;s/d
13/1/2013 00:00;16;s/d;16;11;s/d
13/1/2013 00:00;17;s/d;16;12;s/d
13/1/2013 00:00;18;s/d;16;11;s/d
13/1/2013 00:00;19;s/d;17;13;s/d
13/1/2013 00:00;20;s/d;21;17;s/d
14/1/2013 00:00;8;s/d;13;24;s/d
14/1/2013 00:00;9;s/d;15;24;s/d
14/1/2013 00:00;10;s/d;18;21;s/d
14/1/2013 00:00;11;s/d;17;25;s/d
14/1/2013 00:00;12;s/d;22;20;s/d
14/1/2013 00:00;13;s/d;29;18;s/d
15/1/2013 00:00;8;s/d;16;22;s/d
15/1/2013 00:00;9;s/d;16;20;s/d
15/1/2013 00:00;10;s/d;17;18;s/d
15/1/2013 00:00;11;s/d;36;17;s/d
16/1/2013 00:00;8;s/d;13;20;s/d
16/1/2013 00:00;9;s/d;13;18;s/d
16/1/2013 00:00;10;s/d;13;20;s/d
16/1/2013 00:00;11;s/d;13;25;s/d
16/1/2013 00:00;12;s/d;17;24;s/d
16/1/2013 00:00;13;s/d;22;26;s/d
21/1/2013 00:00;5;s/d;10;7;s/d
21/1/2013 00:00;6;s/d;13;11;s/d
21/1/2013 00:00;7;s/d;17;15;s/d
21/1/2013 00:00;8;s/d;21;17;s/d
21/1/2013 00:00;9;s/d;23;17;s/d
21/1/2013 00:00;10;s/d;22;16;s/d
21/1/2013 00:00;11;s/d;21;15;s/d
21/1/2013 00:00;12;s/d;20;15;s/d
21/1/2013 00:00;13;s/d;27;13;s/d
22/1/2013 00:00;5;s/d;15;8;s/d
22/1/2013 00:00;6;s/d;16;10;s/d
22/1/2013 00:00;7;s/d;18;16;s/d
22/1/2013 00:00;8;s/d;20;18;s/d
22/1/2013 00:00;9;s/d;20;20;s/d
22/1/2013 00:00;10;s/d;21;s/d;s/d
22/1/2013 00:00;11;s/d;28;s/d;s/d
22/1/2013 00:00;12;s/d;35;15;s/d
22/1/2013 00:00;13;s/d;40;15;s/d
6/2/2013 00:00;7;s/d;11;7;s/d
6/2/2013 00:00;8;s/d;16;8;s/d
6/2/2013 00:00;9;s/d;18;7;s/d
6/2/2013 00:00;10;s/d;17;8;s/d
6/2/2013 00:00;11;s/d;24;8;s/d
6/2/2013 00:00;12;s/d;32;7;s/d
6/2/2013 00:00;13;s/d;34;7;s/d
6/2/2013 00:00;14;s/d;28;8;s/d
7/2/2013 00:00;7;s/d;13;s/d;s/d
7/2/2013 00:00;8;s/d;16;s/d;s/d
7/2/2013 00:00;9;s/d;22;s/d;s/d
7/2/2013 00:00;10;s/d;24;s/d;s/d
7/2/2013 00:00;11;s/d;28;s/d;s/d
8/2/2013 00:00;7;s/d;15;s/d;s/d
8/2/2013 00:00;8;s/d;21;s/d;s/d
8/2/2013 00:00;9;s/d;25;s/d;s/d
8/2/2013 00:00;10;s/d;27;s/d;s/d
8/2/2013 00:00;11;s/d;30;s/d;s/d
9/2/2013 00:00;8;s/d;13;s/d;s/d
9/2/2013 00:00;9;s/d;s/d;s/d;s/d
9/2/2013 00:00;10;s/d;s/d;s/d;s/d
16/2/2013 00:00;8;s/d;8;14;s/d
16/2/2013 00:00;9;s/d;8;15;s/d
16/2/2013 00:00;10;s/d;6;16;s/d
16/2/2013 00:00;11;s/d;9;17;s/d
16/2/2013 00:00;12;s/d;9;16;s/d
16/2/2013 00:00;13;s/d;12;16;s/d
16/2/2013 00:00;14;s/d;11;14;s/d
16/2/2013 00:00;15;s/d;18;12;s/d
16/2/2013 00:00;16;s/d;19;12;s/d
16/2/2013 00:00;17;s/d;15;13;s/d
16/2/2013 00:00;18;s/d;14;14;s/d
16/2/2013 00:00;19;s/d;16;15;s/d
6/3/2013 00:00;10;s/d;s/d;32;s/d
6/3/2013 00:00;11;s/d;s/d;31;s/d
6/3/2013 00:00;12;s/d;s/d;27;s/d
1/4/2013 00:00;6;s/d;s/d;5;s/d
1/4/2013 00:00;7;s/d;s/d;6;s/d
1/4/2013 00:00;8;s/d;s/d;7;s/d
1/4/2013 00:00;9;s/d;s/d;8;s/d
1/4/2013 00:00;10;s/d;s/d;7;s/d
1/4/2013 00:00;11;s/d;s/d;8;s/d
1/4/2013 00:00;12;s/d;s/d;9;s/d
1/4/2013 00:00;13;s/d;s/d;10;s/d
2/4/2013 00:00;6;s/d;s/d;7;s/d
2/4/2013 00:00;7;s/d;s/d;5;s/d
2/4/2013 00:00;8;s/d;s/d;5;s/d
2/4/2013 00:00;9;s/d;s/d;5;s/d
2/4/2013 00:00;10;s/d;s/d;6;s/d
2/4/2013 00:00;11;s/d;s/d;6;s/d
2/4/2013 00:00;12;s/d;s/d;7;s/d
2/4/2013 00:00;13;s/d;s/d;8;s/d
2/4/2013 00:00;14;s/d;s/d;9;s/d
7/4/2013 00:00;18;s/d;s/d;27;s/d
12/3/2024 00:00;6;s/d;4;34;s/d
9/1/2022 00:00;10;2;s/d;1;s/d
9/1/2022 00:00;8;3;s/d;1;s/d
9/1/2022 00:00;9;3;s/d;2;s/d
25/12/2010 00:00;17;8;s/d;10;s/d
10/12/2010 00:00;7;18;s/d;25;s/d
9/9/2010 00:00;8;21;s/d;22;s/d
10/12/2010 00:00;8;25;s/d;29;s/d
12/3/2024 00:00;7;s/d;15;36;s/d
27/1/2012 00:00;5;3;15;s/d;s/d
16/4/2015 00:00;6;3;5;5;s/d
29/1/2012 00:00;8;4;17;s/d;s/d
25/2/2012 00:00;16;4;25;s/d;s/d
25/12/2012 00:00;17;4;8;5;s/d
25/12/2010 00:00;16;5;s/d;10;s/d
27/3/2012 00:00;6;5;10;s/d;s/d
30/11/2010 00:00;5;6;s/d;17;s/d
9/3/2012 00:00;14;6;22;s/d;s/d
1/4/2012 00:00;5;6;15;s/d;s/d
26/11/2012 00:00;4;6;9;7;s/d
16/4/2015 00:00;7;6;8;8;s/d
12/10/2010 00:00;5;7;s/d;7;s/d
14/1/2012 00:00;17;7;1;21;s/d
25/2/2012 00:00;5;7;17;s/d;s/d
30/3/2013 00:00;6;7;s/d;9;s/d
2/5/2013 00:00;4;7;s/d;8;s/d
15/6/2011 00:00;5;8;15;17;s/d
7/1/2012 00:00;14;8;1;13;s/d
28/12/2012 00:00;15;8;20;20;s/d
28/12/2012 00:00;16;8;18;23;s/d
26/11/2014 00:00;5;8;2;s/d;s/d
21/3/2015 00:00;9;8;9;5;s/d
25/12/2010 00:00;18;9;s/d;11;s/d
20/3/2011 00:00;17;9;19;35;s/d
25/3/2011 00:00;16;9;20;12;s/d
5/1/2012 00:00;6;9;8;21;s/d
15/1/2012 00:00;18;9;26;15;s/d
23/12/2012 00:00;17;9;24;12;s/d
2/5/2013 00:00;3;9;s/d;9;s/d
12/4/2015 00:00;12;9;8;6;s/d
20/3/2011 00:00;10;10;17;28;s/d
27/3/2012 00:00;9;10;18;s/d;s/d
31/3/2012 00:00;10;10;14;s/d;s/d
12/5/2012 00:00;6;10;s/d;12;s/d
14/8/2012 00:00;5;10;17;11;s/d
28/9/2012 00:00;9;10;26;s/d;s/d
14/10/2012 00:00;14;10;22;16;s/d
25/10/2012 00:00;11;10;27;44;s/d
30/10/2010 00:00;15;11;s/d;15;s/d
30/10/2010 00:00;16;11;s/d;14;s/d
30/10/2010 00:00;17;11;s/d;16;s/d
7/3/2011 00:00;7;11;12;9;s/d
20/5/2011 00:00;5;11;21;25;s/d
18/10/2011 00:00;6;11;s/d;14;s/d
21/1/2012 00:00;15;11;37;s/d;s/d
4/2/2012 00:00;8;11;19;s/d;s/d
4/2/2012 00:00;9;11;20;s/d;s/d
3/9/2012 00:00;7;11;28;40;s/d
14/11/2012 00:00;6;11;13;15;s/d
21/11/2012 00:00;7;11;14;21;s/d
29/12/2012 00:00;7;11;22;24;s/d
3/1/2013 00:00;17;11;30;21;s/d
5/1/2013 00:00;16;11;17;s/d;s/d
11/4/2013 00:00;6;11;s/d;10;s/d
16/4/2015 00:00;8;11;15;11;s/d
16/1/2011 00:00;16;12;21;s/d;s/d
19/3/2011 00:00;17;12;22;21;s/d
28/5/2011 00:00;16;12;29;20;s/d
4/1/2012 00:00;9;12;21;17;s/d
20/1/2012 00:00;9;12;s/d;s/d;s/d
7/5/2012 00:00;12;12;23;s/d;s/d
16/5/2012 00:00;11;12;43;26;s/d
23/8/2012 00:00;7;12;21;35;s/d
28/9/2012 00:00;7;12;19;s/d;s/d
29/12/2012 00:00;11;12;24;23;s/d
30/10/2010 00:00;18;13;s/d;15;s/d
25/12/2010 00:00;19;13;s/d;14;s/d
24/2/2011 00:00;6;13;13;16;s/d
17/4/2011 00:00;9;13;30;16;s/d
20/5/2011 00:00;6;13;22;28;s/d
10/11/2011 00:00;6;13;s/d;18;s/d
10/12/2011 00:00;20;13;s/d;24;s/d
19/12/2011 00:00;9;13;s/d;19;s/d
25/12/2011 00:00;21;13;s/d;15;s/d
9/1/2012 00:00;13;13;10;32;s/d
13/2/2012 00:00;6;13;17;s/d;s/d
12/5/2012 00:00;10;13;s/d;17;s/d
17/5/2012 00:00;14;13;26;21;s/d
21/11/2012 00:00;8;13;17;27;s/d
21/11/2012 00:00;11;13;20;29;s/d
19/12/2012 00:00;9;13;47;18;s/d
29/12/2012 00:00;10;13;30;20;s/d
1/5/2013 00:00;23;13;s/d;9;s/d
3/5/2013 00:00;8;13;s/d;22;s/d
28/11/2014 00:00;6;13;2;s/d;s/d
19/3/2015 00:00;8;13;6;14;s/d
9/9/2010 00:00;7;14;s/d;17;s/d
30/10/2010 00:00;14;14;s/d;16;s/d
15/1/2011 00:00;9;14;21;s/d;s/d
28/5/2011 00:00;11;14;31;22;s/d
10/11/2011 00:00;9;14;s/d;25;s/d
9/12/2011 00:00;20;14;s/d;15;s/d
16/1/2012 00:00;8;14;19;24;s/d
13/2/2012 00:00;16;14;28;s/d;s/d
17/3/2012 00:00;20;14;19;s/d;s/d
4/9/2012 00:00;10;14;35;31;s/d
25/10/2012 00:00;13;14;32;36;s/d
29/12/2012 00:00;12;14;19;24;s/d
6/1/2013 00:00;19;14;12;s/d;s/d
2/3/2013 00:00;5;14;s/d;11;s/d
28/3/2013 00:00;19;14;s/d;19;s/d
1/5/2013 00:00;24;14;s/d;9;s/d
24/11/2014 00:00;13;14;5;s/d;s/d
25/11/2014 00:00;7;14;4;s/d;s/d
25/11/2014 00:00;8;14;6;s/d;s/d
29/11/2014 00:00;14;14;5;s/d;s/d
7/4/2015 00:00;10;14;14;14;s/d
12/11/2010 00:00;9;15;s/d;18;s/d
12/10/2011 00:00;9;15;s/d;22;s/d
4/1/2012 00:00;11;15;2;17;s/d
9/11/2012 00:00;7;15;11;39;s/d
22/4/2013 00:00;13;15;s/d;17;s/d
7/4/2015 00:00;8;15;13;15;s/d
7/4/2015 00:00;9;15;15;16;s/d
25/9/2011 00:00;1;16;52;17;s/d
5/3/2012 00:00;13;16;23;s/d;s/d
23/9/2012 00:00;24;16;17;s/d;s/d
21/11/2014 00:00;7;16;4;s/d;s/d
30/4/2021 00:00;15;16;s/d;18;s/d
9/9/2010 00:00;10;17;s/d;21;s/d
29/9/2010 00:00;7;17;s/d;25;s/d
28/5/2011 00:00;12;17;29;18;s/d
30/1/2012 00:00;8;17;30;s/d;s/d
3/2/2012 00:00;11;17;24;s/d;s/d
19/2/2013 00:00;5;17;8;8;s/d
1/3/2013 00:00;7;17;s/d;12;s/d
30/4/2021 00:00;13;17;s/d;21;s/d
30/4/2021 00:00;14;17;s/d;20;s/d
26/9/2010 00:00;18;18;s/d;20;s/d
12/11/2010 00:00;11;18;s/d;s/d;s/d
15/6/2011 00:00;7;18;27;24;s/d
14/9/2011 00:00;11;18;22;24;s/d
24/9/2011 00:00;24;18;66;21;s/d
20/10/2011 00:00;9;18;s/d;23;s/d
12/3/2012 00:00;8;18;30;s/d;s/d
3/9/2012 00:00;8;18;40;39;s/d
8/11/2012 00:00;9;18;25;52;s/d
2/3/2013 00:00;9;18;s/d;17;s/d
6/5/2013 00:00;5;18;s/d;17;s/d
30/4/2021 00:00;16;18;s/d;22;s/d
31/8/2010 00:00;7;19;s/d;20;s/d
20/10/2010 00:00;13;19;s/d;25;s/d
20/10/2010 00:00;14;19;s/d;25;s/d
30/10/2010 00:00;19;19;s/d;21;s/d
10/12/2010 00:00;6;19;s/d;27;s/d
10/5/2011 00:00;7;19;26;36;s/d
4/11/2011 00:00;4;19;s/d;15;s/d
13/11/2011 00:00;8;19;s/d;10;s/d
23/9/2012 00:00;8;19;21;s/d;s/d
2/10/2012 00:00;7;19;23;s/d;s/d
8/11/2012 00:00;8;19;27;48;s/d
9/9/2010 00:00;9;20;s/d;21;s/d
20/10/2010 00:00;12;20;s/d;25;s/d
11/12/2011 00:00;19;20;s/d;34;s/d
2/1/2012 00:00;16;20;s/d;48;s/d
23/8/2012 00:00;8;20;30;46;s/d
30/4/2021 00:00;17;20;s/d;27;s/d
15/8/2010 00:00;18;21;s/d;18;s/d
16/5/2011 00:00;10;21;33;33;s/d
10/8/2011 00:00;9;21;35;54;s/d
24/9/2011 00:00;23;21;71;18;s/d
31/10/2011 00:00;9;21;s/d;20;s/d
5/2/2012 00:00;23;21;29;s/d;s/d
22/10/2012 00:00;8;21;30;28;s/d
22/10/2012 00:00;9;21;31;29;s/d
9/11/2012 00:00;8;21;18;57;s/d
26/2/2013 00:00;8;21;s/d;14;s/d
9/5/2013 00:00;8;21;s/d;28;s/d
26/11/2010 00:00;9;22;s/d;24;s/d
15/1/2011 00:00;8;22;22;s/d;s/d
16/9/2011 00:00;10;22;37;33;s/d
28/9/2011 00:00;16;22;s/d;35;s/d
20/12/2011 00:00;9;22;s/d;27;s/d
27/11/2012 00:00;9;22;27;35;s/d
29/3/2011 00:00;9;23;37;39;s/d
27/4/2011 00:00;10;23;33;33;s/d
19/2/2013 00:00;10;23;33;13;s/d
6/3/2013 00:00;6;23;s/d;20;s/d
13/3/2013 00:00;6;23;s/d;13;s/d
16/8/2010 00:00;6;24;s/d;9;s/d
21/12/2011 00:00;9;24;s/d;38;s/d
1/3/2013 00:00;13;24;s/d;16;s/d
17/4/2013 00:00;8;24;s/d;21;s/d
6/11/2011 00:00;11;25;s/d;17;s/d
30/4/2021 00:00;18;25;s/d;30;s/d
5/12/2010 00:00;18;26;s/d;14;s/d
24/11/2011 00:00;9;26;s/d;s/d;s/d
2/12/2011 00:00;6;26;s/d;17;s/d
17/3/2013 00:00;16;26;s/d;12;s/d
15/8/2010 00:00;19;27;s/d;23;s/d
10/12/2010 00:00;9;27;s/d;32;s/d
6/11/2011 00:00;17;27;s/d;23;s/d
8/11/2011 00:00;11;27;s/d;29;s/d
16/5/2011 00:00;8;28;34;32;s/d
16/5/2011 00:00;9;28;34;33;s/d
21/8/2010 00:00;6;29;s/d;27;s/d
30/10/2010 00:00;8;29;s/d;18;s/d
14/6/2011 00:00;9;29;32;29;s/d
9/12/2010 00:00;11;30;s/d;32;s/d
19/3/2011 00:00;20;30;24;35;s/d
9/8/2011 00:00;7;30;40;40;s/d
6/3/2013 00:00;14;35;s/d;27;s/d
21/8/2010 00:00;7;36;s/d;34;s/d
27/10/2010 00:00;9;s/d;s/d;9;s/d
27/10/2010 00:00;16;s/d;s/d;9;s/d
28/10/2010 00:00;7;s/d;s/d;19;s/d
31/10/2010 00:00;15;s/d;s/d;7;s/d
9/12/2010 00:00;12;s/d;s/d;31;s/d
2/1/2011 00:00;10;s/d;s/d;7;s/d
19/1/2011 00:00;6;s/d;16;12;s/d
29/1/2011 00:00;16;s/d;23;s/d;s/d
30/1/2011 00:00;16;s/d;23;s/d;s/d
2/2/2011 00:00;5;s/d;11;8;s/d
3/2/2011 00:00;15;s/d;14;32;s/d
7/2/2011 00:00;8;s/d;17;19;s/d
11/2/2011 00:00;11;s/d;14;13;s/d
11/2/2011 00:00;12;s/d;15;13;s/d
15/2/2011 00:00;3;s/d;17;17;s/d
15/2/2011 00:00;14;s/d;20;27;s/d
17/2/2011 00:00;11;s/d;19;21;s/d
21/2/2011 00:00;13;s/d;17;20;s/d
4/3/2011 00:00;10;s/d;17;19;s/d
13/3/2011 00:00;17;s/d;14;8;s/d
10/4/2011 00:00;9;s/d;28;19;s/d
22/4/2011 00:00;6;s/d;21;17;s/d
22/4/2011 00:00;7;s/d;21;17;s/d
22/4/2011 00:00;8;s/d;19;16;s/d
17/5/2011 00:00;10;s/d;35;34;s/d
18/7/2011 00:00;5;s/d;24;11;s/d
18/7/2011 00:00;8;s/d;41;27;s/d
2/9/2011 00:00;6;s/d;20;12;s/d
2/9/2011 00:00;11;s/d;36;25;s/d
12/9/2011 00:00;8;s/d;20;41;s/d
1/10/2011 00:00;9;s/d;s/d;19;s/d
2/10/2011 00:00;17;s/d;s/d;7;s/d
20/10/2011 00:00;12;s/d;s/d;23;s/d
14/11/2011 00:00;11;s/d;s/d;22;s/d
3/12/2011 00:00;12;s/d;s/d;16;s/d
4/12/2011 00:00;17;s/d;s/d;12;s/d
31/12/2011 00:00;12;s/d;s/d;11;s/d
1/1/2012 00:00;3;s/d;s/d;6;s/d
7/4/2012 00:00;13;s/d;20;s/d;s/d
7/4/2012 00:00;14;s/d;20;s/d;s/d
7/4/2012 00:00;15;s/d;18;s/d;s/d
8/4/2012 00:00;14;s/d;19;s/d;s/d
8/4/2012 00:00;15;s/d;18;s/d;s/d
9/4/2012 00:00;5;s/d;14;s/d;s/d
9/4/2012 00:00;9;s/d;19;s/d;s/d
9/4/2012 00:00;10;s/d;19;s/d;s/d
5/11/2012 00:00;8;s/d;29;53;s/d
14/1/2013 00:00;7;s/d;12;19;s/d
20/1/2013 00:00;19;s/d;15;12;s/d
20/1/2013 00:00;20;s/d;15;9;s/d
23/1/2013 00:00;14;s/d;15;24;s/d
23/1/2013 00:00;15;s/d;14;18;s/d
25/1/2013 00:00;7;s/d;14;7;s/d
25/1/2013 00:00;8;s/d;17;7;s/d
7/2/2013 00:00;6;s/d;9;s/d;s/d
16/2/2013 00:00;7;s/d;9;12;s/d
1/4/2013 00:00;14;s/d;s/d;9;s/d
7/4/2013 00:00;19;s/d;s/d;27;s/d
7/1/2017 00:00;10;s/d;8;11;s/d
7/1/2017 00:00;11;s/d;7;10;s/d
7/1/2017 00:00;9;s/d;7;11;s/d
7/1/2017 00:00;8;s/d;6;12;s/d
10/3/2024 00:00;12;s/d;6;21;s/d
7/1/2012 00:00;4;3;16;17;s/d
5/3/2012 00:00;5;3;18;s/d;s/d
9/3/2012 00:00;6;3;19;s/d;s/d
29/11/2012 00:00;5;3;8;8;s/d
3/11/2014 00:00;6;3;2;s/d;s/d
9/1/2022 00:00;7;3;s/d;1;s/d
15/9/2011 00:00;5;4;32;7;s/d
