date,average
2009-10-01,34.7
2009-10-02,33.54545454545455
2009-10-04,23.833333333333332
2009-10-05,29.25
2009-10-06,24.958333333333332
2009-10-07,31.041666666666668
2009-10-08,30.958333333333332
2009-10-09,18.125
2009-10-12,25.583333333333332
2009-10-13,26.041666666666668
2009-10-14,25.476190476190474
2009-10-15,26.904761904761905
2009-10-16,22.363636363636363
2009-10-18,20.583333333333332
2009-10-19,28.833333333333332
2009-10-20,50.0
2009-10-21,31.38095238095238
2009-10-22,31.083333333333332
2009-10-23,20.166666666666668
2009-10-26,23.625
2009-10-27,21.458333333333332
2009-10-28,30.842105263157894
2009-11-01,16.416666666666668
2009-11-02,20.8
2009-11-04,21.291666666666668
2009-11-05,37.125
2009-11-06,21.958333333333332
2009-11-07,20.541666666666668
2009-11-08,20.25
2009-11-09,28.916666666666668
2009-11-10,33.25
2009-11-11,31.333333333333332
2009-11-12,28.833333333333332
2009-11-13,28.291666666666668
2009-11-14,25.291666666666668
2009-11-15,21.916666666666668
2009-11-16,21.875
2009-11-17,17.916666666666668
2009-11-18,20.3
2009-11-19,25.583333333333332
2009-11-20,26.263157894736842
2009-11-21,16.833333333333332
2009-11-22,14.0
2009-11-23,14.875
2009-11-24,16.0
2009-11-25,17.083333333333332
2009-11-26,32.041666666666664
2009-11-27,25.083333333333332
2009-11-28,18.833333333333332
2009-11-29,18.666666666666668
2009-11-30,31.416666666666668
2009-12-01,24.166666666666668
2009-12-02,24.473684210526315
2009-12-03,17.3
2009-12-04,26.291666666666668
2009-12-05,21.666666666666668
2009-12-06,16.125
2009-12-07,22.333333333333332
2009-12-08,14.208333333333334
2009-12-09,19.95
2009-12-10,26.916666666666668
2009-12-11,26.05263157894737
2009-12-12,16.708333333333332
2009-12-13,16.125
2009-12-14,25.958333333333332
2009-12-15,26.625
2009-12-16,19.916666666666668
2009-12-17,21.842105263157894
2009-12-18,18.375
2009-12-19,19.375
2009-12-20,16.291666666666668
2009-12-21,26.88235294117647
2009-12-22,16.833333333333332
2009-12-23,21.727272727272727
2009-12-24,16.541666666666668
2009-12-25,17.916666666666668
2009-12-26,16.5
2009-12-27,13.368421052631579
2009-12-28,18.68421052631579
2009-12-29,27.571428571428573
2009-12-30,24.333333333333332
2010-01-18,47.0
2010-01-19,29.555555555555557
2010-01-26,20.545454545454547
2010-01-27,16.043478260869566
2010-01-28,15.708333333333334
2010-01-29,17.68421052631579
2010-01-30,16.666666666666668
2010-02-01,27.4
2010-02-02,13.958333333333334
2010-02-03,25.958333333333332
2010-02-04,29.125
2010-02-05,24.0
2010-02-06,20.083333333333332
2010-02-07,22.541666666666668
2010-02-08,26.666666666666668
2010-02-09,28.5
2010-02-10,25.083333333333332
2010-02-11,27.208333333333332
2010-02-12,16.444444444444443
2010-03-22,26.428571428571427
2010-03-23,34.625
2010-03-24,21.375
2010-03-25,23.17391304347826
2010-03-26,24.041666666666668
2010-03-27,21.333333333333332
2010-03-28,18.291666666666668
2010-03-29,23.75
2010-03-30,36.625
2010-03-31,21.944444444444443
2010-04-05,28.083333333333332
2010-04-06,23.36842105263158
2010-04-07,20.166666666666668
2010-04-08,24.818181818181817
2010-04-09,23.772727272727273
2010-04-10,21.125
2010-04-11,22.75
2010-04-12,38.0
2010-04-13,33.86363636363637
2010-04-14,25.083333333333332
2010-04-15,22.041666666666668
2010-04-16,34.473684210526315
2010-04-17,28.791666666666668
2010-04-18,28.25
2010-04-19,40.0
2010-04-20,47.791666666666664
2010-04-21,41.25
2010-04-22,29.708333333333332
2010-04-23,26.17391304347826
2010-04-24,26.166666666666668
2010-04-25,26.166666666666668
2010-04-26,34.416666666666664
2010-04-27,40.25
2010-04-28,39.523809523809526
2010-04-29,43.833333333333336
2010-04-30,38.791666666666664
2010-05-01,31.791666666666668
2010-05-02,30.0
2010-05-03,38.166666666666664
2010-05-04,25.0
2010-05-05,24.63157894736842
2010-05-06,24.875
2010-05-07,36.666666666666664
2010-05-08,47.875
2010-05-09,71.5
2010-05-10,47.333333333333336
2010-05-11,31.916666666666668
2010-05-12,25.473684210526315
2010-05-13,24.869565217391305
2010-05-14,13.8
2010-05-17,33.75
2010-05-18,34.791666666666664
2010-05-19,29.615384615384617
2010-05-21,24.75
2010-05-22,20.458333333333332
2010-05-23,18.791666666666668
2010-05-24,21.5
2010-05-25,20.75
2010-05-26,28.625
2010-05-27,23.416666666666668
2010-05-28,23.208333333333332
2010-05-29,23.458333333333332
2010-05-30,16.541666666666668
2010-05-31,29.25
2010-06-01,29.083333333333332
2010-06-02,25.68421052631579
2010-06-03,35.0
2010-06-04,28.166666666666668
2010-06-05,28.5
2010-06-06,26.541666666666668
2010-06-07,29.583333333333332
2010-06-08,36.04545454545455
2010-06-09,27.5
2010-06-10,31.666666666666668
2010-06-11,27.5
2010-06-12,19.041666666666668
2010-06-13,17.0
2010-06-14,18.833333333333332
2010-06-15,32.791666666666664
2010-06-16,31.3
2010-06-17,30.666666666666668
2010-06-18,24.3
2010-06-19,18.291666666666668
2010-06-20,20.208333333333332
2010-06-21,26.75
2010-06-22,26.285714285714285
2010-06-23,23.5
2010-06-24,27.5
2010-06-25,47.166666666666664
2010-06-26,25.708333333333332
2010-06-27,21.75
2010-06-28,34.458333333333336
2010-06-29,32.458333333333336
2010-06-30,28.583333333333332
2010-07-01,28.333333333333332
2010-07-02,28.833333333333332
2010-07-03,34.5
2010-07-04,24.0
2010-07-05,26.2
2010-07-06,24.041666666666668
2010-07-07,24.0
2010-07-08,34.142857142857146
2010-07-09,27.916666666666668
