date,average
2009-10-01,32.09090909090909
2009-10-02,30.333333333333332
2009-10-04,19.583333333333332
2009-10-05,34.166666666666664
2009-10-06,37.083333333333336
2009-10-07,36.1578947368421
2009-10-08,29.458333333333332
2009-10-09,16.166666666666668
2009-10-12,20.833333333333332
2009-10-13,26.958333333333332
2009-10-14,30.291666666666668
2009-10-15,22.083333333333332
2009-10-16,15.416666666666666
2009-10-18,17.0
2009-10-19,27.791666666666668
2009-10-20,47.666666666666664
2009-10-21,33.958333333333336
2009-10-22,33.06666666666667
2009-10-23,18.083333333333332
2009-10-26,31.916666666666668
2009-10-27,22.083333333333332
2009-10-28,29.5
2009-11-01,19.416666666666668
2009-11-02,15.833333333333334
2009-11-04,21.333333333333332
2009-11-05,28.526315789473685
2009-11-06,23.17391304347826
2009-11-07,31.625
2009-11-08,17.291666666666668
2009-11-09,26.916666666666668
2009-11-10,27.85
2009-11-11,25.5
2009-11-12,27.541666666666668
2009-11-13,29.541666666666668
2009-11-14,31.083333333333332
2009-11-15,20.458333333333332
2009-11-16,21.36842105263158
2009-11-17,19.291666666666668
2009-11-18,32.416666666666664
2009-11-19,27.5
2009-11-20,25.208333333333332
2009-11-21,18.333333333333332
2009-11-22,18.583333333333332
2009-11-23,23.125
2009-11-24,31.291666666666668
2009-11-25,20.875
2009-11-26,24.0
2009-11-27,21.68421052631579
2009-11-28,21.5
2009-11-29,21.083333333333332
2009-11-30,25.666666666666668
2009-12-01,20.666666666666668
2009-12-02,22.666666666666668
2009-12-03,31.291666666666668
2009-12-04,28.041666666666668
2009-12-05,27.416666666666668
2009-12-06,27.791666666666668
2009-12-07,39.166666666666664
2009-12-08,21.125
2009-12-09,24.583333333333332
2009-12-10,29.95
2009-12-11,49.583333333333336
2009-12-12,47.125
2009-12-13,23.0
2009-12-14,29.666666666666668
2009-12-15,40.416666666666664
2009-12-16,34.0
2009-12-17,38.208333333333336
2009-12-18,31.375
2009-12-19,20.928571428571427
2009-12-21,48.0
2009-12-22,23.416666666666668
2009-12-23,24.0
2009-12-24,20.666666666666668
2009-12-25,22.5
2009-12-26,18.541666666666668
2009-12-27,17.916666666666668
2009-12-28,23.041666666666668
2009-12-29,46.2
2009-12-30,37.666666666666664
2009-12-31,27.166666666666668
2010-01-01,21.958333333333332
2010-01-02,34.333333333333336
2010-01-03,18.041666666666668
2010-01-04,23.875
2010-01-05,22.166666666666668
2010-01-06,51.375
2010-01-07,22.09090909090909
2010-01-08,25.25
2010-01-09,18.166666666666668
2010-01-10,17.5
2010-01-11,17.541666666666668
2010-01-12,39.041666666666664
2010-01-13,25.19047619047619
2010-01-14,28.916666666666668
2010-01-15,23.0
2010-01-16,22.083333333333332
2010-01-17,16.666666666666668
2010-01-18,24.583333333333332
2010-01-19,39.916666666666664
2010-01-20,30.5
2010-01-21,21.0
2010-01-22,31.833333333333332
2010-01-23,16.916666666666668
2010-01-24,29.416666666666668
2010-01-25,22.5
2010-01-26,19.125
2010-01-27,18.083333333333332
2010-01-28,19.954545454545453
2010-01-29,16.375
2010-01-30,16.875
2010-01-31,10.583333333333334
2010-02-01,11.25
2010-02-02,13.833333333333334
2010-02-03,36.333333333333336
2010-02-04,25.916666666666668
2010-02-05,20.9
2010-02-06,20.541666666666668
2010-02-07,18.916666666666668
2010-02-08,27.458333333333332
2010-02-09,25.125
2010-02-10,26.541666666666668
2010-02-11,24.904761904761905
2010-02-12,16.916666666666668
2010-02-16,31.25
2010-02-17,23.5
2010-02-18,18.791666666666668
2010-02-19,17.208333333333332
2010-02-20,15.958333333333334
2010-02-21,12.291666666666666
2010-02-22,11.375
2010-02-23,33.666666666666664
2010-02-24,20.25
2010-02-25,25.61904761904762
2010-02-26,20.0
2010-03-01,23.0
2010-03-02,20.833333333333332
2010-03-03,23.5
2010-03-04,29.157894736842106
2010-03-05,28.625
2010-03-06,31.375
2010-03-07,25.166666666666668
2010-03-08,37.416666666666664
2010-03-09,29.041666666666668
2010-03-10,27.125
2010-03-11,27.055555555555557
2010-03-12,42.791666666666664
2010-03-13,24.875
2010-03-14,19.5
2010-03-15,38.875
2010-03-16,43.541666666666664
2010-03-17,27.208333333333332
2010-03-18,33.875
2010-03-19,39.0
2010-03-20,34.291666666666664
2010-03-21,27.208333333333332
2010-03-22,28.416666666666668
2010-03-23,33.523809523809526
2010-03-24,28.25
2010-03-25,35.94736842105263
2010-03-29,29.571428571428573
2010-03-30,38.583333333333336
2010-03-31,28.22222222222222
2010-04-05,43.833333333333336
2010-04-06,33.25
2010-04-07,31.458333333333332
2010-04-08,37.2
2010-04-09,34.583333333333336
2010-04-10,31.25
2010-04-11,26.125
2010-04-12,34.666666666666664
2010-04-13,38.0
2010-04-14,34.458333333333336
2010-04-15,31.45
2010-04-16,37.375
2010-04-17,29.125
2010-04-18,31.083333333333332
2010-04-19,39.208333333333336
2010-04-20,37.875
2010-04-21,37.958333333333336
2010-04-22,36.208333333333336
2010-04-23,43.125
2010-04-24,29.083333333333332
2010-04-25,41.291666666666664
2010-04-26,35.958333333333336
2010-04-27,39.0
2010-04-28,43.5
2010-04-29,45.708333333333336
2010-04-30,42.208333333333336
2010-05-01,37.416666666666664
2010-05-02,35.666666666666664
2010-05-03,39.833333333333336
2010-05-04,37.791666666666664
2010-05-05,32.541666666666664
2010-05-06,30.238095238095237
2010-05-07,47.083333333333336
2010-05-08,48.666666666666664
2010-05-09,55.041666666666664
2010-05-10,56.166666666666664
2010-05-11,50.5
2010-05-12,37.708333333333336
2010-05-13,34.5
2010-05-14,26.833333333333332
